187,159,142,,0
188,167,163,,0
200,180,174,,0
210,191,180,,0
209,191,178,,0
211,191,176,,0
207,187,169,,0
207,187,167,,0
213,192,169,,0
214,192,168,,0
213,190,164,,0
215,187,162,,0
212,179,156,,0
209,175,153,,0
205,169,146,,0
196,160,137,,0
190,153,130,,0
187,150,127,,0
188,149,126,,0
183,144,121,,0
170,134,112,,0
168,134,114,,0
182,167,158,,0
200,186,176,,0
203,189,179,,0
205,191,179,,0
213,197,186,,1
214,201,186,,1
210,201,182,,1
211,203,182,,1
213,200,180,,1
215,201,179,,1
218,203,180,,1
221,203,179,,1
222,201,177,,1
221,199,175,,1
220,198,175,,1
216,195,171,,1
213,192,168,,0
213,189,163,,0
209,184,157,,0
208,181,153,,0
200,171,141,,0
197,165,134,,0
200,167,136,,0
194,160,130,,0
179,144,116,,0
166,132,105,,0
164,130,105,,0
164,129,106,,0
157,125,103,,0
154,121,102,,0
154,120,103,,0
153,122,105,,0
158,130,113,,0
151,124,108,,0
181,158,150,,0
192,174,163,,0
203,188,175,,0
210,198,183,,1
213,201,185,,1
216,205,188,,1
220,207,190,,1
225,212,195,,1
220,213,190,,1
221,214,189,,1
219,210,184,,1
220,208,184,,1
227,212,187,,1
226,209,184,,1
224,205,180,,1
225,203,179,,1
224,204,179,,1
220,204,177,,1
220,202,176,,1
222,202,174,,1
220,199,168,,1
217,193,161,,1
214,188,154,,0
210,182,146,,0
205,177,140,,0
203,171,137,,0
192,157,126,,0
180,145,115,,0
173,139,110,,0
171,135,109,,0
165,130,105,,0
165,129,105,,0
164,129,107,,0
163,127,106,,0
159,126,106,,0
152,119,101,,0
149,116,103,,0
146,114,104,,0
194,171,159,,0
205,184,171,,0
212,195,179,,1
211,197,179,,1
211,200,180,,1
213,202,180,,1
214,202,180,,1
223,209,187,,1
225,212,189,,1
224,216,190,,1
225,218,190,,1
225,215,187,,1
227,215,187,,1
230,216,189,,1
228,212,184,,1
225,206,179,,1
224,204,175,,1
222,204,174,,1
218,203,173,,1
220,203,174,,1
225,206,174,,1
225,204,171,,1
223,201,166,,1
220,195,158,,1
215,189,150,,0
211,185,146,,0
212,181,146,,0
207,175,142,,0
202,169,137,,0
196,164,132,,0
190,157,127,,0
186,153,125,,0
186,153,125,,0
187,153,126,,1
186,153,128,,0
178,146,125,,0
173,140,121,,0
172,137,120,,0
169,135,119,,0
157,127,115,,0
143,116,106,,0
201,176,161,,0
201,176,158,,0
204,181,163,,0
210,190,171,,0
216,200,179,,1
217,203,180,,1
215,205,180,,1
212,202,175,,1
208,196,169,,1
217,203,176,,1
223,209,182,,1
226,217,189,,1
227,219,190,,1
225,215,186,,1
227,214,185,,1
228,214,185,,1
229,214,183,,1
228,211,179,,1
223,206,174,,1
219,203,171,,1
217,201,168,,1
220,203,170,,1
225,206,172,,1
225,205,169,,1
222,201,163,,1
218,196,157,,1
215,192,151,,0
214,190,150,,0
213,186,149,,0
210,181,145,,0
208,180,144,,0
207,178,144,,0
206,176,143,,0
205,176,143,,0
205,175,143,,0
202,173,141,,0
205,175,146,,0
201,169,146,,0
197,165,143,,0
193,159,138,,0
185,150,131,,0
182,149,131,,1
175,143,126,,0
165,134,116,,0
215,193,173,,1
209,186,164,,0
208,185,162,,0
211,191,167,,0
215,199,174,,1
219,205,179,,1
219,209,181,,1
216,207,177,,1
214,205,173,,1
215,203,172,,1
219,205,173,,1
223,208,178,,1
227,216,187,,1
225,215,187,,1
223,212,182,,1
224,210,181,,1
223,210,178,,1
225,211,178,,1
226,210,177,,1
221,205,172,,1
217,201,168,,1
213,197,162,,1
215,199,163,,1
219,202,165,,1
219,201,162,,1
218,199,161,,1
215,196,156,,1
213,193,152,,0
214,193,153,,0
216,191,154,,0
213,187,151,,0
213,187,151,,0
210,184,149,,0
211,186,151,,0
212,186,151,,0
211,185,149,,0
210,184,148,,0
212,184,151,,0
212,181,154,,0
213,182,156,,0
211,179,154,,0
206,174,149,,0
197,164,140,,0
190,155,132,,0
187,151,128,,0
179,143,121,,0
180,150,133,,0
189,160,142,,0
202,176,155,,0
204,180,157,,0
208,186,163,,0
208,187,162,,0
209,190,163,,0
211,194,168,,0
216,201,174,,1
217,205,175,,1
216,206,175,,1
214,205,173,,1
211,202,169,,1
203,190,157,,0
207,192,159,,0
