140,122,118,,0
95,67,58,,0
111,88,83,,0
149,128,125,,0
156,136,131,,0
158,137,131,,0
178,157,148,,0
199,177,166,,0
214,192,179,,1
206,185,170,,1
215,193,177,,1
220,198,180,,1
216,196,172,,1
216,196,171,,1
216,196,172,,1
219,199,174,,1
221,201,177,,1
224,204,180,,1
222,202,177,,1
129,99,78,,0
120,88,70,,0
119,88,72,,0
134,106,92,,0
159,133,122,,0
191,168,158,,0
197,174,163,,1
205,183,171,,1
208,187,173,,1
220,200,185,,1
227,208,192,,1
221,205,186,,1
223,206,188,,1
225,210,188,,1
226,210,185,,1
225,210,184,,1
226,211,185,,1
227,212,186,,1
228,213,187,,1
226,211,185,,1
223,208,182,,1
226,211,185,,1
232,216,190,,1
231,216,190,,1
233,218,194,,1
229,214,190,,1
228,212,188,,1
232,217,191,,1
233,218,192,,1
226,211,184,,1
226,213,184,,1
216,202,173,,1
214,200,171,,1
122,92,71,,0
130,96,74,,0
144,111,89,,0
144,113,93,,0
158,130,111,,1
177,149,132,,0
201,175,159,,0
213,188,172,,1
222,199,182,,1
226,207,189,,1
226,209,191,,1
223,208,189,,1
224,210,191,,1
222,210,188,,1
224,214,191,,1
223,214,188,,1
225,216,189,,1
228,219,192,,1
229,221,194,,1
229,221,194,,1
222,214,187,,1
220,212,185,,1
224,215,188,,1
230,221,194,,1
229,220,193,,1
228,220,192,,1
229,220,193,,1
230,222,194,,1
231,223,195,,1
230,222,193,,1
225,217,188,,1
223,217,187,,1
218,212,182,,1
217,211,180,,1
209,199,167,,1
211,193,163,,1
204,183,154,,0
194,170,142,,0
175,149,121,,0
114,104,92,,0
126,108,92,,0
155,129,109,,0
174,142,120,,0
164,131,106,,0
175,142,119,,0
168,138,115,,0
177,150,128,,0
188,162,141,,0
202,178,157,,0
224,201,180,,1
228,207,187,,1
226,208,187,,1
232,218,196,,1
223,212,190,,1
227,219,196,,1
223,216,194,,1
225,219,196,,1
225,220,193,,1
228,223,196,,1
230,225,198,,1
231,225,199,,1
230,224,198,,1
227,221,195,,1
223,217,191,,1
225,219,192,,1
228,222,195,,1
225,220,192,,1
225,220,191,,1
228,223,194,,1
230,226,197,,1
230,226,197,,1
228,225,195,,1
225,223,192,,1
224,222,191,,1
219,217,185,,1
221,219,187,,1
217,211,180,,0
214,202,172,,1
204,189,159,,1
204,187,156,,1
201,181,150,,0
200,177,146,,1
193,169,138,,0
191,167,135,,0
203,180,145,,0
123,119,109,,0
128,120,108,,0
118,106,92,,0
117,101,86,,0
140,117,103,,0
170,143,126,,0
168,137,118,,0
146,116,95,,1
172,146,122,,0
179,157,130,,0
187,170,143,,0
198,181,157,,0
203,186,163,,1
216,200,176,,1
225,212,186,,1
221,210,183,,1
224,214,188,,1
228,220,194,,1
225,217,193,,1
227,220,196,,1
225,218,196,,1
227,221,195,,1
228,223,197,,1
230,225,199,,1
233,226,200,,1
233,226,200,,1
228,221,195,,1
228,219,192,,1
228,219,190,,1
228,219,190,,1
227,218,189,,1
226,218,191,,1
230,224,197,,1
228,223,195,,1
224,221,192,,1
224,222,191,,1
224,223,190,,1
225,223,190,,1
222,217,185,,1
219,214,181,,1
217,211,176,,1
210,203,168,,1
206,198,163,,1
208,197,162,,1
197,184,150,,0
188,173,138,,0
190,173,137,,0
193,174,139,,1
201,183,145,,0
208,190,151,,1
217,198,156,,1
122,124,119,,0
126,123,112,,0
126,116,102,,0
116,103,86,,0
123,109,91,,0
137,118,100,,1
143,118,100,,0
144,115,97,,0
126,97,77,,0
132,102,82,,0
173,147,123,,0
184,164,137,,0
193,177,148,,0
205,189,163,,1
208,193,167,,1
212,199,171,,1
216,206,176,,1
217,209,177,,1
221,212,182,,1
226,219,189,,1
223,216,188,,1
227,219,192,,1
224,216,191,,1
225,220,192,,1
227,222,194,,1
229,224,196,,1
230,223,196,,1
230,223,195,,1
232,222,195,,1
233,222,194,,1
231,220,190,,1
227,216,185,,1
225,214,185,,1
228,217,193,,1
230,223,197,,1
228,223,195,,1
224,221,192,,1
222,221,190,,1
221,220,188,,1
225,222,189,,1
223,218,184,,1
219,212,178,,1
214,206,172,,1
205,199,163,,1
203,197,161,,1
207,199,163,,1
198,188,152,,0
189,176,140,,0
190,176,139,,0
193,177,140,,0
200,182,144,,0
200,182,144,,0
193,178,135,,0
197,180,136,,0
210,188,148,,1
117,116,113,,0
113,113,102,,0
123,115,99,,0
123,109,89,,0
128,110,88,,0
142,124,100,,0
146,125,101,,0
138,110,89,,0
138,106,85,,0
126,92,73,,0
130,97,78,,0
154,126,104,,0
185,161,136,,0
195,177,150,,0
206,190,160,,1
213,200,167,,1
216,203,168,,1
216,205,168,,1
217,208,170,,1
218,210,171,,1
222,214,176,,1
221,214,180,,1
224,217,184,,1
223,216,186,,1
226,221,192,,1
229,224,194,,1
231,225,196,,1
230,224,194,,1
227,221,191,,1
228,219,188,,1
229,218,186,,1
227,216,183,,1
222,211,178,,1
220,209,179,,1
227,219,195,,1
227,220,195,,1
226,222,195,,1
224,223,193,,1
221,221,190,,1
220,219,188,,1
214,213,179,,1
206,202,167,,1
198,192,158,,1
197,189,155,,1
194,188,152,,0
196,190,154,,1
201,193,157,,1
197,187,151,,0
190,178,141,,0
191,176,139,,0
195,179,143,,0
200,182,144,,0
197,179,141,,1
195,181,138,,0
188,175,130,,0
187,169,127,,0
195,172,132,,0
197,167,135,,0
182,152,123,,0
126,115,117,,0
123,114,112,,0
111,107,97,,0
114,109,92,,0
138,126,104,,0
148,129,103,,1
170,149,120,,0
171,149,118,,0
158,134,104,,0
131,100,74,,0
119,84,60,,0
112,76,54,,0
145,111,90,,0
169,139,118,,0
189,164,141,,0
200,179,154,,0
203,188,155,,1
206,193,152,,1
210,197,156,,1
212,201,155,,1
211,200,154,,1
210,199,153,,1
212,202,158,,1
217,207,167,,1
219,212,175,,1
220,214,179,,1
