0,64,230,228,206
1,55,226,226,199
1,56,226,228,200
1,57,227,228,203
1,58,227,227,205
1,59,227,229,208
1,60,223,224,206
1,61,224,226,207
1,62,229,229,211
1,63,231,228,211
1,64,232,229,212
1,65,230,227,210
1,66,229,226,209
1,67,229,226,209
1,68,228,225,208
1,69,231,228,211
1,70,230,227,210
1,71,232,229,212
1,72,231,229,212
1,73,230,229,210
1,74,230,228,210
1,75,230,228,209
1,76,229,229,208
1,77,229,228,208
1,78,228,227,206
2,50,218,222,199
2,51,223,226,205
2,52,225,229,211
2,53,225,227,209
2,54,226,227,209
2,55,228,229,211
2,56,228,229,211
2,57,227,227,209
2,58,228,229,211
2,59,228,229,211
2,60,228,229,211
2,61,228,229,211
2,62,229,227,210
2,63,229,226,209
2,64,230,227,210
2,65,231,228,210
2,66,232,229,211
2,67,231,228,210
2,68,231,228,210
2,69,231,228,210
2,70,231,228,210
2,71,233,227,210
2,72,233,226,209
2,73,233,226,208
2,74,233,226,208
2,75,233,226,207
2,76,232,225,205
2,77,232,226,204
2,78,233,227,204
2,79,233,227,205
2,80,233,227,206
2,81,231,228,207
2,82,229,227,205
2,83,227,225,203
2,84,226,224,201
2,85,225,223,199
2,86,227,224,199
2,87,219,217,192
3,45,215,216,182
3,46,221,220,189
3,47,227,226,196
3,48,230,230,203
3,49,225,225,201
3,50,226,225,204
3,51,227,226,206
3,52,229,228,210
3,53,229,227,208
3,54,230,228,207
3,55,231,229,208
3,56,232,230,209
3,57,232,230,209
3,58,231,229,208
3,59,231,229,208
3,60,231,229,208
3,61,231,229,208
3,62,230,227,206
3,63,230,225,205
3,64,231,226,206
3,65,231,226,206
3,66,231,226,206
3,67,231,226,206
3,68,231,226,206
3,69,231,226,206
3,70,231,226,206
3,71,231,226,207
3,72,232,225,207
3,73,232,225,206
3,74,232,225,206
3,75,232,226,205
3,76,231,225,202
3,77,231,225,201
3,78,231,225,201
3,79,232,226,202
3,80,232,226,203
3,81,230,225,203
3,82,228,223,201
3,83,229,225,201
3,84,228,223,199
3,85,222,218,193
3,86,220,216,190
3,87,222,218,191
3,88,228,224,197
3,89,225,222,195
3,90,227,225,202
4,44,223,225,196
4,45,226,228,203
4,46,225,226,202
4,47,229,228,205
4,48,227,227,205
4,49,230,228,207
4,50,230,227,208
4,51,231,226,207
4,52,231,226,209
4,53,231,227,206
4,54,232,227,205
4,55,231,226,205
4,56,233,228,207
4,57,234,229,208
4,58,232,227,206
4,59,232,227,206
4,60,232,227,206
4,61,232,227,206
4,62,233,227,206
4,63,233,227,206
4,64,232,226,205
4,65,232,226,205
4,66,232,225,204
4,67,231,225,204
4,68,231,225,204
4,69,231,225,204
4,70,231,225,204
4,71,231,225,204
4,72,230,225,205
4,73,230,225,203
4,74,230,225,203
4,75,230,226,202
4,76,230,226,201
4,77,229,225,199
4,78,229,225,198
4,79,228,224,196
4,80,230,225,199
4,81,230,224,202
4,82,229,223,199
4,83,232,226,202
4,84,230,224,198
4,85,229,223,196
4,86,225,220,192
4,87,224,219,190
4,88,226,221,191
4,89,222,216,189
4,90,227,221,199
4,91,228,223,201
4,92,228,223,202
4,93,228,223,203
5,41,220,218,188
5,42,226,225,198
5,43,228,229,204
5,44,226,228,207
5,45,226,228,208
5,46,224,226,206
5,47,228,230,210
5,48,228,227,208
5,49,232,228,209
5,50,233,226,208
5,51,233,225,207
5,52,233,224,207
5,53,233,226,206
5,54,232,226,202
5,55,231,225,201
5,56,232,226,202
5,57,235,229,205
5,58,232,226,202
5,59,232,226,202
5,60,232,226,202
5,61,232,226,202
5,62,232,225,201
5,63,232,224,201
5,64,231,223,200
5,65,230,222,199
5,66,229,221,198
5,67,231,223,200
5,68,231,223,200
5,69,231,223,200
5,70,231,223,200
5,71,230,224,202
5,72,230,225,203
5,73,230,225,203
5,74,230,226,201
5,75,230,226,201
5,76,229,225,198
5,77,229,225,198
5,78,228,224,195
5,79,227,223,194
5,80,228,223,197
5,81,228,220,197
5,82,227,219,196
5,83,231,224,198
5,84,228,221,195
5,85,232,225,197
5,86,232,225,197
5,87,227,220,191
5,88,226,219,190
5,89,223,216,189
5,90,230,219,197
5,91,231,221,199
5,92,230,222,201
5,93,230,223,203
5,94,232,227,207
6,39,224,221,191
6,40,227,227,199
6,41,226,228,203
6,42,227,229,207
6,43,226,230,207
6,44,228,229,212
6,45,228,229,215
6,46,227,227,211
6,47,227,225,210
6,48,231,228,211
6,49,232,226,210
6,50,232,225,207
6,51,232,224,205
6,52,232,222,204
6,53,230,224,203
6,54,230,224,200
6,55,230,224,200
6,56,231,225,201
6,57,232,226,202
6,58,231,225,201
6,59,231,225,201
6,60,231,225,201
6,61,231,225,201
6,62,230,224,200
6,63,229,223,199
6,64,229,223,199
6,65,229,223,199
6,66,229,223,199
6,67,229,223,199
6,68,230,225,200
6,69,232,226,202
6,70,233,227,203
6,71,232,227,205
6,72,229,227,206
6,73,228,226,203
6,74,227,225,202
6,75,227,225,200
6,76,226,224,199
6,77,226,224,197
6,78,226,225,197
6,79,226,225,197
6,80,228,224,198
6,81,228,220,199
6,82,230,222,199
6,83,229,221,198
6,84,229,222,197
6,85,233,226,200
6,86,230,223,195
6,87,227,220,192
6,88,226,219,190
6,89,227,219,192
6,90,229,217,195
6,91,231,220,198
6,92,231,223,200
6,93,229,223,199
6,94,229,224,202
6,95,228,225,203
7,37,221,215,184
7,38,229,225,196
7,39,232,232,208
7,40,227,228,206
7,41,226,228,207
7,42,227,229,208
7,43,230,229,208
7,44,229,228,211
7,45,231,228,213
7,46,228,225,208
7,47,229,223,207
7,48,232,226,210
7,49,229,224,205
7,50,230,223,205
7,51,230,223,204
7,52,229,222,203
7,53,230,223,202
7,54,229,224,202
7,55,230,225,203
7,56,230,225,203
7,57,231,226,204
7,58,231,226,204
7,59,231,226,204
7,60,231,226,204
7,61,231,226,204
7,62,231,226,204
7,63,231,226,204
7,64,231,226,204
7,65,231,226,204
7,66,231,226,204
7,67,232,227,205
7,68,232,227,205
7,69,233,228,206
7,70,233,228,206
7,71,231,229,207
7,72,231,228,209
7,73,230,229,209
7,74,229,228,207
7,75,229,228,206
7,76,230,230,206
7,77,230,230,206
7,78,230,230,204
7,79,230,230,204
7,80,232,228,204
7,81,231,224,205
7,82,233,226,207
7,83,232,225,204
7,84,232,226,203
7,85,232,226,202
7,86,232,226,202
7,87,230,224,198
7,88,228,222,196
7,89,228,220,195
7,90,232,221,201
7,91,229,220,197
7,92,228,221,195
7,93,228,221,195
7,94,230,224,198
7,95,230,224,200
7,96,230,225,204
7,97,230,225,206
8,35,209,196,168
8,36,227,219,195
8,37,229,223,201
8,38,226,224,204
8,39,228,228,211
8,40,227,228,211
8,41,229,228,209
8,42,230,227,208
8,43,231,226,205
8,44,232,226,206
8,45,232,225,208
8,46,230,223,205
8,47,228,221,203
8,48,232,225,206
8,49,228,223,203
8,50,228,223,204
8,51,229,224,205
8,52,229,224,205
8,53,228,225,206
8,54,229,226,206
8,55,230,227,207
8,56,230,227,207
8,57,231,228,208
8,58,232,229,209
8,59,232,229,209
8,60,232,229,209
8,61,232,229,209
8,62,232,230,209
8,63,232,231,210
8,64,232,231,210
8,65,232,231,210
8,66,232,231,210
8,67,233,232,211
8,68,233,232,211
8,69,232,231,210
8,70,232,231,210
8,71,232,231,212
8,72,233,231,215
8,73,233,231,215
8,74,232,231,213
8,75,231,230,211
8,76,231,230,210
8,77,231,230,210
8,78,231,230,209
8,79,231,230,209
8,80,234,231,210
8,81,234,228,211
8,82,236,230,213
8,83,235,229,211
8,84,235,230,210
8,85,233,228,207
8,86,234,229,208
8,87,234,229,206
8,88,231,226,203
8,89,231,225,202
8,90,233,226,204
8,91,229,223,199
8,92,227,222,194
8,93,229,222,193
8,94,231,224,195
8,95,231,224,196
8,96,231,224,198
8,97,231,223,202
8,98,231,223,203
8,99,231,223,203
9,30,146,124,84
9,31,174,155,113
9,32,187,169,130
9,33,180,163,127
9,34,198,182,148
9,35,225,214,191
9,36,230,222,206
9,37,224,219,205
9,38,226,224,211
9,39,227,227,216
9,40,227,227,213
9,41,229,225,209
9,42,231,225,205
9,43,232,223,201
9,44,233,223,201
9,45,233,223,203
9,46,231,221,201
9,47,228,220,200
9,48,230,224,203
9,49,230,225,205
9,50,229,226,206
9,51,230,226,207
9,52,229,227,208
9,53,230,228,209
9,54,231,230,211
9,55,231,230,211
9,56,232,231,212
9,57,232,231,212
9,58,233,232,213
9,59,233,232,213
9,60,233,232,213
9,61,233,232,213
9,62,231,232,213
9,63,230,233,213
9,64,230,233,213
9,65,230,233,213
9,66,230,233,213
9,67,230,232,213
9,68,230,233,213
9,69,231,233,214
9,70,231,234,214
9,71,233,233,216
9,72,234,232,219
9,73,233,231,217
9,74,233,231,217
9,75,232,230,215
9,76,232,230,214
9,77,232,231,212
9,78,232,231,212
9,79,232,231,212
9,80,233,231,213
9,81,234,230,214
9,82,236,231,216
9,83,235,230,215
9,84,235,231,213
9,85,234,230,212
9,86,233,229,210
9,87,233,229,209
9,88,232,228,208
9,89,232,229,208
9,90,233,228,207
9,91,232,227,201
9,92,231,226,197
9,93,231,226,193
9,94,231,225,192
9,95,233,224,192
9,96,233,222,194
9,97,233,221,196
9,98,234,220,197
9,99,235,221,194
9,100,232,222,197
10,27,99,72,37
10,28,124,102,66
10,29,150,132,95
10,30,181,165,127
10,31,204,191,153
10,32,202,188,152
10,33,192,177,141
10,34,202,186,151
10,35,226,212,189
10,36,222,212,196
10,37,219,210,195
10,38,229,222,210
10,39,231,225,213
10,40,231,226,211
10,41,230,223,206
10,42,232,224,204
10,43,231,221,199
10,44,232,222,200
10,45,229,220,200
10,46,229,221,201
10,47,229,222,202
10,48,229,224,204
10,49,231,227,208
10,50,230,228,210
10,51,230,230,210
10,52,231,230,213
10,53,231,231,213
10,54,231,231,213
10,55,232,232,214
10,56,232,233,215
10,57,232,232,215
10,58,232,232,215
10,59,232,232,215
10,60,232,232,216
10,61,232,232,217
10,62,232,232,217
10,63,231,233,217
10,64,231,233,217
10,65,231,233,215
10,66,231,233,215
10,67,230,231,213
10,68,230,232,214
10,69,232,233,218
10,70,233,235,219
10,71,234,233,220
10,72,234,232,220
10,73,233,231,219
10,74,233,231,218
10,75,233,231,218
10,76,233,231,217
10,77,233,231,217
10,78,233,232,215
10,79,233,232,215
10,80,233,231,216
10,81,232,230,214
10,82,234,231,216
10,83,233,230,214
10,84,233,230,213
10,85,234,232,215
10,86,232,230,211
10,87,232,229,211
10,88,232,230,211
10,89,232,230,211
10,90,231,229,209
10,91,232,230,207
10,92,232,230,203
10,93,231,228,198
10,94,230,226,195
10,95,231,226,195
10,96,232,225,195
10,97,230,223,194
10,98,230,220,193
10,99,233,221,193
10,100,231,223,195
10,101,229,223,196
10,102,228,225,198
11,26,111,79,39
11,27,125,99,57
11,28,154,135,98
11,29,183,170,139
11,30,212,203,174
11,31,225,218,190
11,32,211,201,171
11,33,201,186,152
11,34,209,191,155
11,35,227,211,181
11,36,218,204,178
11,37,221,206,184
11,38,238,225,206
11,39,236,223,206
11,40,233,221,205
11,41,226,214,197
11,42,226,218,198
11,43,224,216,195
11,44,225,220,199
11,45,219,214,195
11,46,230,225,206
11,47,232,229,210
11,48,233,230,213
11,49,232,231,213
11,50,230,231,215
11,51,230,231,215
11,52,230,231,217
11,53,232,231,214
11,54,233,232,214
11,55,233,232,214
11,56,233,232,214
11,57,233,231,216
11,58,234,232,217
11,59,234,232,219
11,60,234,232,219
11,61,234,232,220
11,62,234,231,221
11,63,234,231,221
11,64,234,232,220
11,65,234,232,219
11,66,234,232,217
11,67,233,231,216
11,68,233,231,218
11,69,234,232,220
11,70,235,232,222
11,71,235,232,221
11,72,234,232,219
11,73,234,232,219
11,74,234,232,219
11,75,234,232,219
11,76,233,231,218
11,77,233,231,218
11,78,233,231,218
11,79,233,231,218
11,80,233,231,215
11,81,232,231,213
11,82,232,231,213
11,83,232,231,213
11,84,232,231,213
11,85,233,232,214
11,86,233,232,214
11,87,233,232,214
11,88,233,232,214
11,89,233,231,214
11,90,231,229,214
11,91,231,230,212
11,92,231,230,210
11,93,231,230,209
11,94,229,229,205
11,95,231,231,203
11,96,230,231,201
11,97,226,227,195
11,98,224,223,194
11,99,231,225,203
11,100,228,222,198
11,101,227,221,197
11,102,229,222,196
11,103,231,224,198
12,24,99,65,37
12,25,111,76,44
12,26,133,104,64
12,27,159,136,96
12,28,192,174,138
12,29,216,204,172
12,30,235,228,199
12,31,232,225,197
12,32,220,209,180
12,33,218,204,171
12,34,226,208,172
12,35,227,211,180
12,36,204,192,164
12,37,208,196,171
12,38,237,225,204
12,39,231,220,202
12,40,228,219,200
12,41,212,204,185
12,42,224,216,195
12,43,228,220,197
12,44,226,220,198
12,45,219,214,194
12,46,237,232,213
12,47,227,224,206
12,48,233,230,213
12,49,233,232,214
12,50,231,232,216
12,51,231,232,216
12,52,231,232,218
12,53,230,230,213
12,54,231,230,212
12,55,232,231,213
12,56,234,233,215
12,57,236,234,219
12,58,234,232,217
12,59,234,232,219
12,60,234,232,219
12,61,234,232,220
12,62,234,231,221
12,63,234,231,221
12,64,234,232,220
12,65,234,232,218
12,66,234,233,215
12,67,233,232,214
12,68,233,231,217
12,69,234,232,220
12,70,235,232,222
12,71,235,232,220
12,72,234,232,217
12,73,234,232,217
12,74,234,232,217
12,75,234,232,217
12,76,233,231,216
12,77,233,231,216
12,78,233,231,216
12,79,233,231,216
12,80,233,231,215
12,81,232,231,213
12,82,232,231,213
12,83,232,231,213
12,84,232,231,213
12,85,233,232,214
12,86,233,232,214
12,87,233,232,214
12,88,233,232,214
12,89,233,231,216
12,90,233,231,218
12,91,233,231,216
12,92,233,231,214
12,93,233,232,213
12,94,231,230,208
12,95,232,232,208
12,96,231,231,205
12,97,229,229,201
12,98,227,227,199
12,99,231,226,204
12,100,228,223,201
12,101,226,220,196
12,102,224,218,194
12,103,227,220,194
12,104,229,219,193
13,23,110,80,48
13,24,114,83,47
13,25,121,90,53
13,26,166,141,101
13,27,199,179,141
13,28,221,205,172
13,29,226,216,186
13,30,228,221,193
13,31,232,225,197
13,32,229,219,189
13,33,228,215,182
13,34,232,216,181
13,35,235,221,188
13,36,220,209,179
13,37,221,211,184
13,38,236,225,202
13,39,225,215,195
13,40,223,215,194
13,41,208,201,179
13,42,231,225,199
13,43,233,227,201
13,44,219,213,191
13,45,218,213,193
13,46,234,230,211
13,47,228,225,207
13,48,236,233,216
13,49,234,233,215
13,50,232,233,217
13,51,232,233,217
13,52,232,233,218
13,53,231,230,214
13,54,232,231,213
13,55,233,232,214
13,56,234,233,215
13,57,235,233,218
13,58,234,232,217
13,59,234,232,219
13,60,234,232,219
13,61,234,232,220
13,62,234,231,221
13,63,234,232,221
13,64,234,232,219
13,65,234,232,217
13,66,234,233,215
13,67,233,232,214
13,68,233,231,216
13,69,234,232,219
13,70,235,233,222
13,71,235,233,220
13,72,234,232,217
13,73,234,232,217
13,74,234,232,217
13,75,234,232,217
13,76,233,231,216
13,77,233,231,216
13,78,233,231,216
13,79,233,231,216
13,80,233,231,215
13,81,232,231,213
13,82,232,231,213
13,83,232,231,213
13,84,232,231,213
13,85,233,232,214
13,86,233,232,214
13,87,233,232,214
13,88,233,232,214
13,89,233,231,216
13,90,233,231,219
13,91,233,231,219
13,92,233,231,218
13,93,233,231,216
13,94,233,232,213
13,95,232,231,211
13,96,232,231,209
13,97,230,230,207
13,98,230,229,206
13,99,232,228,206
13,100,231,226,204
13,101,228,222,200
13,102,225,219,195
13,103,225,219,193
13,104,226,219,193
13,105,227,219,192
14,21,98,68,41
14,22,107,78,44
14,23,123,96,57
14,24,118,91,51
14,25,163,137,97
14,26,205,184,147
14,27,229,213,179
14,28,232,219,187
14,29,230,220,190
14,30,229,222,194
14,31,228,221,193
14,32,234,224,195
14,33,230,217,185
14,34,229,213,180
14,35,228,218,183
14,36,227,219,187
14,37,224,217,189
14,38,229,222,197
14,39,228,222,198
14,40,228,222,200
14,41,227,222,198
14,42,234,230,203
14,43,230,226,197
14,44,224,219,196
14,45,231,226,207
14,46,232,227,208
14,47,230,227,208
14,48,233,230,213
14,49,234,233,215
14,50,232,233,217
14,51,232,233,217
